Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,468356,-,-,-,40.09,-105.62,0,3490,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,DHI,DNI,Temperature
2010,1,1,0,30,0,0,-16.400000000000002
2010,1,1,1,30,0,0,-16.8
2010,1,1,2,30,0,0,-17.1
2010,1,1,3,30,0,0,-17.1
2010,1,1,4,30,0,0,-17
2010,1,1,5,30,0,0,-16.900000000000002
2010,1,1,6,30,0,0,-16.7
2010,1,1,7,30,0,0,-16.5
2010,1,1,8,30,0,0,-16.1
2010,1,1,9,30,0,0,-15.700000000000001
2010,1,1,10,30,0,0,-15.200000000000001
2010,1,1,11,30,0,0,-14.8
2010,1,1,12,30,0,0,-14.5
2010,1,1,13,30,0,0,-14.4
2010,1,1,14,30,0,0,-13.600000000000001
2010,1,1,15,30,56,0,-11.8
2010,1,1,16,30,124,0,-9.5
2010,1,1,17,30,240,4,-7.6000000000000005
2010,1,1,18,30,238,23,-6.300000000000001
2010,1,1,19,30,200,7,-5.6000000000000005
2010,1,1,20,30,97,0,-5.5
2010,1,1,21,30,67,0,-6.2
2010,1,1,22,30,39,0,-7.7
2010,1,1,23,30,18,1,-9.4
2010,1,2,0,30,0,0,-10.5
2010,1,2,1,30,0,0,-11.3
2010,1,2,2,30,0,0,-11.700000000000001
2010,1,2,3,30,0,0,-11.8
2010,1,2,4,30,0,0,-12
2010,1,2,5,30,0,0,-12
2010,1,2,6,30,0,0,-12.100000000000001
2010,1,2,7,30,0,0,-12.100000000000001
2010,1,2,8,30,0,0,-12.100000000000001
2010,1,2,9,30,0,0,-11.9
2010,1,2,10,30,0,0,-11.700000000000001
2010,1,2,11,30,0,0,-11.3
2010,1,2,12,30,0,0,-11.200000000000001
2010,1,2,13,30,0,0,-11.600000000000001
2010,1,2,14,30,0,0,-11.3
2010,1,2,15,30,8,0,-9.600000000000001
2010,1,2,16,30,118,5,-7.7
2010,1,2,17,30,234,40,-6.6000000000000005
2010,1,2,18,30,42,0,-6.7
2010,1,2,19,30,169,2,-7.300000000000001
2010,1,2,20,30,259,25,-7.6000000000000005
2010,1,2,21,30,103,1,-7.9
2010,1,2,22,30,13,0,-9.3
2010,1,2,23,30,15,0,-11
2010,1,3,0,30,0,0,-12
2010,1,3,1,30,0,0,-12.600000000000001
2010,1,3,2,30,0,0,-13.100000000000001
2010,1,3,3,30,0,0,-13.5
2010,1,3,4,30,0,0,-14
2010,1,3,5,30,0,0,-14.4
2010,1,3,6,30,0,0,-14.600000000000001
2010,1,3,7,30,0,0,-14.700000000000001
2010,1,3,8,30,0,0,-14.600000000000001
2010,1,3,9,30,0,0,-14.5
2010,1,3,10,30,0,0,-14.4
2010,1,3,11,30,0,0,-14.5
2010,1,3,12,30,0,0,-15.4
2010,1,3,13,30,0,0,-16.5
2010,1,3,14,30,0,0,-16
2010,1,3,15,30,42,0,-13.4
2010,1,3,16,30,23,0,-10.9
2010,1,3,17,30,256,6,-9.8
2010,1,3,18,30,42,0,-9.4
2010,1,3,19,30,127,1,-9.3
2010,1,3,20,30,312,29,-9.5
2010,1,3,21,30,44,0,-10
2010,1,3,22,30,38,810,-11.700000000000001
2010,1,3,23,30,16,452,-14
2010,1,4,0,30,0,0,-15.700000000000001
2010,1,4,1,30,0,0,-16.900000000000002
2010,1,4,2,30,0,0,-18.2
2010,1,4,3,30,0,0,-19.3
2010,1,4,4,30,0,0,-19.900000000000002
2010,1,4,5,30,0,0,-19.900000000000002
2010,1,4,6,30,0,0,-19.3
2010,1,4,7,30,0,0,-18.5
2010,1,4,8,30,0,0,-17.8
2010,1,4,9,30,0,0,-17.6
2010,1,4,10,30,0,0,-17.6
2010,1,4,11,30,0,0,-17.7
2010,1,4,12,30,0,0,-17.8
2010,1,4,13,30,0,0,-17.900000000000002
2010,1,4,14,30,0,0,-17.1
2010,1,4,15,30,92,2,-14.9
2010,1,4,16,30,25,0,-12
2010,1,4,17,30,151,0,-9.9
2010,1,4,18,30,185,0,-8.700000000000001
2010,1,4,19,30,167,2,-8.200000000000001
2010,1,4,20,30,144,2,-8.200000000000001
2010,1,4,21,30,46,955,-8.8
2010,1,4,22,30,35,820,-10.100000000000001
2010,1,4,23,30,15,468,-11.8
2010,1,5,0,30,0,0,-13.100000000000001
2010,1,5,1,30,0,0,-13.8
2010,1,5,2,30,0,0,-14.3
2010,1,5,3,30,0,0,-14.5
2010,1,5,4,30,0,0,-14.5
2010,1,5,5,30,0,0,-14.4
2010,1,5,6,30,0,0,-14.200000000000001
2010,1,5,7,30,0,0,-14
2010,1,5,8,30,0,0,-13.9
2010,1,5,9,30,0,0,-13.8
2010,1,5,10,30,0,0,-13.700000000000001
2010,1,5,11,30,0,0,-13.9
2010,1,5,12,30,0,0,-13.8
2010,1,5,13,30,0,0,-13.600000000000001
2010,1,5,14,30,0,0,-12.8
2010,1,5,15,30,48,0,-10.8
2010,1,5,16,30,219,27,-8.5
2010,1,5,17,30,272,16,-6.7
2010,1,5,18,30,110,0,-5.800000000000001
2010,1,5,19,30,156,0,-5.6000000000000005
2010,1,5,20,30,205,0,-5.9
2010,1,5,21,30,126,0,-6.5
2010,1,5,22,30,116,3,-7.300000000000001
2010,1,5,23,30,21,0,-7.800000000000001
2010,1,6,0,30,0,0,-8.200000000000001
2010,1,6,1,30,0,0,-8.700000000000001
2010,1,6,2,30,0,0,-9.3
2010,1,6,3,30,0,0,-9.8
2010,1,6,4,30,0,0,-10
2010,1,6,5,30,0,0,-10.100000000000001
2010,1,6,6,30,0,0,-10.3
2010,1,6,7,30,0,0,-10.600000000000001
2010,1,6,8,30,0,0,-10.600000000000001
2010,1,6,9,30,0,0,-10.600000000000001
2010,1,6,10,30,0,0,-10.5
2010,1,6,11,30,0,0,-10.600000000000001
2010,1,6,12,30,0,0,-10.9
2010,1,6,13,30,0,0,-11.3
2010,1,6,14,30,0,0,-11
2010,1,6,15,30,65,2,-10.200000000000001
2010,1,6,16,30,65,0,-9.200000000000001
2010,1,6,17,30,73,0,-8.3
2010,1,6,18,30,57,0,-7.9
2010,1,6,19,30,53,0,-8.1
2010,1,6,20,30,32,0,-8.6
2010,1,6,21,30,12,0,-9.4
2010,1,6,22,30,14,0,-10.8
2010,1,6,23,30,17,0,-12.5
2010,1,7,0,30,0,0,-14.100000000000001
2010,1,7,1,30,0,0,-16.1
2010,1,7,2,30,0,0,-18
2010,1,7,3,30,0,0,-19.400000000000002
2010,1,7,4,30,0,0,-20.6
2010,1,7,5,30,0,0,-21.8
2010,1,7,6,30,0,0,-23
2010,1,7,7,30,0,0,-24.400000000000002
2010,1,7,8,30,0,0,-25.5
2010,1,7,9,30,0,0,-26.200000000000003
2010,1,7,10,30,0,0,-26.6
2010,1,7,11,30,0,0,-27.1
2010,1,7,12,30,0,0,-27.900000000000002
2010,1,7,13,30,0,0,-28.400000000000002
2010,1,7,14,30,0,0,-27
2010,1,7,15,30,120,104,-23
2010,1,7,16,30,41,1069,-19
2010,1,7,17,30,47,1046,-16.7
2010,1,7,18,30,51,1072,-15.4
2010,1,7,19,30,51,1075,-14.8
2010,1,7,20,30,48,1057,-14.700000000000001
2010,1,7,21,30,43,1007,-15.4
2010,1,7,22,30,33,895,-17.1
2010,1,7,23,30,16,573,-19.700000000000003
2010,1,8,0,30,0,0,-22.700000000000003
2010,1,8,1,30,0,0,-25.1
2010,1,8,2,30,0,0,-26.400000000000002
2010,1,8,3,30,0,0,-27.200000000000003
2010,1,8,4,30,0,0,-27.8
2010,1,8,5,30,0,0,-28.1
2010,1,8,6,30,0,0,-28.400000000000002
2010,1,8,7,30,0,0,-28.3
2010,1,8,8,30,0,0,-28
2010,1,8,9,30,0,0,-27.200000000000003
2010,1,8,10,30,0,0,-25.8
2010,1,8,11,30,0,0,-24.400000000000002
2010,1,8,12,30,0,0,-23.8
2010,1,8,13,30,0,0,-23.3
2010,1,8,14,30,0,0,-22
2010,1,8,15,30,29,835,-19.200000000000003
2010,1,8,16,30,40,958,-15.700000000000001
2010,1,8,17,30,47,1022,-12.9
2010,1,8,18,30,50,1049,-11.200000000000001
2010,1,8,19,30,51,1053,-10.5
2010,1,8,20,30,49,1058,-10.4
2010,1,8,21,30,43,1010,-10.9
2010,1,8,22,30,33,875,-12.5
2010,1,8,23,30,26,1,-14.600000000000001
2010,1,9,0,30,0,0,-15.9
2010,1,9,1,30,0,0,-16.400000000000002
2010,1,9,2,30,0,0,-16.7
2010,1,9,3,30,0,0,-16.900000000000002
2010,1,9,4,30,0,0,-17
2010,1,9,5,30,0,0,-16.8
2010,1,9,6,30,0,0,-16.6
2010,1,9,7,30,0,0,-16.5
2010,1,9,8,30,0,0,-16.400000000000002
2010,1,9,9,30,0,0,-16.400000000000002
2010,1,9,10,30,0,0,-16.3
2010,1,9,11,30,0,0,-16.3
2010,1,9,12,30,0,0,-16.3
2010,1,9,13,30,0,0,-16.2
2010,1,9,14,30,0,0,-15.200000000000001
2010,1,9,15,30,29,817,-12.8
2010,1,9,16,30,41,964,-9.9
2010,1,9,17,30,47,1026,-7.4
2010,1,9,18,30,51,1053,-5.9
2010,1,9,19,30,51,1057,-5.300000000000001
2010,1,9,20,30,48,1038,-5.4
2010,1,9,21,30,43,990,-6.6000000000000005
2010,1,9,22,30,34,881,-9.1
2010,1,9,23,30,33,3,-11.9
2010,1,10,0,30,0,0,-13.700000000000001
2010,1,10,1,30,0,0,-14.5
2010,1,10,2,30,0,0,-15
2010,1,10,3,30,0,0,-14.9
2010,1,10,4,30,0,0,-14.700000000000001
2010,1,10,5,30,0,0,-14.8
2010,1,10,6,30,0,0,-15
2010,1,10,7,30,0,0,-15.100000000000001
2010,1,10,8,30,0,0,-15.100000000000001
2010,1,10,9,30,0,0,-15.4
2010,1,10,10,30,0,0,-16.1
2010,1,10,11,30,0,0,-16.8
2010,1,10,12,30,0,0,-17.5
2010,1,10,13,30,0,0,-18
2010,1,10,14,30,0,0,-16.400000000000002
2010,1,10,15,30,30,813,-12.100000000000001
2010,1,10,16,30,43,958,-8.1
2010,1,10,17,30,259,315,-5.300000000000001
2010,1,10,18,30,58,1042,-3.5
2010,1,10,19,30,60,1044,-2.6
2010,1,10,20,30,56,1026,-2.7
2010,1,10,21,30,49,978,-3.6
2010,1,10,22,30,37,872,-5.5
2010,1,10,23,30,18,566,-8.200000000000001
2010,1,11,0,30,0,0,-10.5
2010,1,11,1,30,0,0,-12
2010,1,11,2,30,0,0,-12.8
2010,1,11,3,30,0,0,-13.3
2010,1,11,4,30,0,0,-13.5
2010,1,11,5,30,0,0,-13.8
