Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,468359,-,-,-,39.97,-105.62,0,3192,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,DHI,DNI,Temperature
2010,1,1,0,30,0,0,-14.3
2010,1,1,1,30,0,0,-14.700000000000001
2010,1,1,2,30,0,0,-14.9
2010,1,1,3,30,0,0,-15
2010,1,1,4,30,0,0,-14.9
2010,1,1,5,30,0,0,-14.8
2010,1,1,6,30,0,0,-14.600000000000001
2010,1,1,7,30,0,0,-14.4
2010,1,1,8,30,0,0,-14
2010,1,1,9,30,0,0,-13.5
2010,1,1,10,30,0,0,-13.100000000000001
2010,1,1,11,30,0,0,-12.600000000000001
2010,1,1,12,30,0,0,-12.3
2010,1,1,13,30,0,0,-12.100000000000001
2010,1,1,14,30,0,0,-11.4
2010,1,1,15,30,10,0,-9.600000000000001
2010,1,1,16,30,29,0,-7.4
2010,1,1,17,30,52,0,-5.4
2010,1,1,18,30,51,1005,-4.2
2010,1,1,19,30,247,1,-3.5
2010,1,1,20,30,252,213,-3.4000000000000004
2010,1,1,21,30,146,1,-4.1000000000000005
2010,1,1,22,30,124,12,-5.6000000000000005
2010,1,1,23,30,13,0,-7.2
2010,1,2,0,30,0,0,-8.4
2010,1,2,1,30,0,0,-9.1
2010,1,2,2,30,0,0,-9.5
2010,1,2,3,30,0,0,-9.600000000000001
2010,1,2,4,30,0,0,-9.8
2010,1,2,5,30,0,0,-9.8
2010,1,2,6,30,0,0,-9.9
2010,1,2,7,30,0,0,-9.9
2010,1,2,8,30,0,0,-9.9
2010,1,2,9,30,0,0,-9.700000000000001
2010,1,2,10,30,0,0,-9.5
2010,1,2,11,30,0,0,-9.1
2010,1,2,12,30,0,0,-8.9
2010,1,2,13,30,0,0,-9.3
2010,1,2,14,30,0,0,-9.1
2010,1,2,15,30,7,0,-7.4
2010,1,2,16,30,11,0,-5.5
2010,1,2,17,30,25,0,-4.4
2010,1,2,18,30,39,0,-4.5
2010,1,2,19,30,63,0,-5.2
2010,1,2,20,30,69,0,-5.6000000000000005
2010,1,2,21,30,88,0,-5.9
2010,1,2,22,30,115,3,-7.2
2010,1,2,23,30,16,0,-9
2010,1,3,0,30,0,0,-9.9
2010,1,3,1,30,0,0,-10.600000000000001
2010,1,3,2,30,0,0,-11.100000000000001
2010,1,3,3,30,0,0,-11.5
2010,1,3,4,30,0,0,-11.9
2010,1,3,5,30,0,0,-12.4
2010,1,3,6,30,0,0,-12.5
2010,1,3,7,30,0,0,-12.5
2010,1,3,8,30,0,0,-12.5
2010,1,3,9,30,0,0,-12.4
2010,1,3,10,30,0,0,-12.3
2010,1,3,11,30,0,0,-12.4
2010,1,3,12,30,0,0,-13.3
2010,1,3,13,30,0,0,-14.600000000000001
2010,1,3,14,30,0,0,-14
2010,1,3,15,30,10,0,-11.3
2010,1,3,16,30,186,6,-8.8
2010,1,3,17,30,230,2,-7.7
2010,1,3,18,30,291,4,-7.300000000000001
2010,1,3,19,30,323,14,-7.2
2010,1,3,20,30,148,0,-7.4
2010,1,3,21,30,38,0,-8
2010,1,3,22,30,41,795,-9.600000000000001
2010,1,3,23,30,16,438,-12
2010,1,4,0,30,0,0,-13.700000000000001
2010,1,4,1,30,0,0,-15
2010,1,4,2,30,0,0,-16.3
2010,1,4,3,30,0,0,-17.3
2010,1,4,4,30,0,0,-18
2010,1,4,5,30,0,0,-18
2010,1,4,6,30,0,0,-17.3
2010,1,4,7,30,0,0,-16.400000000000002
2010,1,4,8,30,0,0,-15.600000000000001
2010,1,4,9,30,0,0,-15.4
2010,1,4,10,30,0,0,-15.4
2010,1,4,11,30,0,0,-15.5
2010,1,4,12,30,0,0,-15.600000000000001
2010,1,4,13,30,0,0,-15.700000000000001
2010,1,4,14,30,0,0,-14.9
2010,1,4,15,30,11,0,-12.700000000000001
2010,1,4,16,30,41,935,-9.9
2010,1,4,17,30,48,1000,-7.800000000000001
2010,1,4,18,30,337,31,-6.6000000000000005
2010,1,4,19,30,54,1014,-6.1000000000000005
2010,1,4,20,30,51,994,-6.1000000000000005
2010,1,4,21,30,48,934,-6.7
2010,1,4,22,30,36,813,-8
2010,1,4,23,30,16,457,-9.700000000000001
2010,1,5,0,30,0,0,-10.9
2010,1,5,1,30,0,0,-11.700000000000001
2010,1,5,2,30,0,0,-12.200000000000001
2010,1,5,3,30,0,0,-12.3
2010,1,5,4,30,0,0,-12.4
2010,1,5,5,30,0,0,-12.3
2010,1,5,6,30,0,0,-12.100000000000001
2010,1,5,7,30,0,0,-11.9
2010,1,5,8,30,0,0,-11.8
2010,1,5,9,30,0,0,-11.600000000000001
2010,1,5,10,30,0,0,-11.5
2010,1,5,11,30,0,0,-11.700000000000001
2010,1,5,12,30,0,0,-11.700000000000001
2010,1,5,13,30,0,0,-11.4
2010,1,5,14,30,0,0,-10.5
2010,1,5,15,30,91,2,-8.700000000000001
2010,1,5,16,30,215,105,-6.4
2010,1,5,17,30,290,27,-4.6000000000000005
2010,1,5,18,30,327,29,-3.8000000000000003
2010,1,5,19,30,152,0,-3.6
2010,1,5,20,30,200,0,-3.9000000000000004
2010,1,5,21,30,17,0,-4.5
2010,1,5,22,30,111,2,-5.2
2010,1,5,23,30,23,1,-5.7
2010,1,6,0,30,0,0,-6
2010,1,6,1,30,0,0,-6.5
2010,1,6,2,30,0,0,-7.1000000000000005
2010,1,6,3,30,0,0,-7.6000000000000005
2010,1,6,4,30,0,0,-7.800000000000001
2010,1,6,5,30,0,0,-7.9
2010,1,6,6,30,0,0,-8.1
2010,1,6,7,30,0,0,-8.4
2010,1,6,8,30,0,0,-8.5
2010,1,6,9,30,0,0,-8.5
2010,1,6,10,30,0,0,-8.4
2010,1,6,11,30,0,0,-8.5
2010,1,6,12,30,0,0,-8.8
2010,1,6,13,30,0,0,-9.1
2010,1,6,14,30,0,0,-8.8
2010,1,6,15,30,10,0,-8
2010,1,6,16,30,19,0,-7.1000000000000005
2010,1,6,17,30,23,0,-6.1000000000000005
2010,1,6,18,30,53,0,-5.7
2010,1,6,19,30,40,0,-5.800000000000001
2010,1,6,20,30,39,0,-6.300000000000001
2010,1,6,21,30,18,0,-7.1000000000000005
2010,1,6,22,30,20,0,-8.5
2010,1,6,23,30,19,0,-10.100000000000001
2010,1,7,0,30,0,0,-11.700000000000001
2010,1,7,1,30,0,0,-13.700000000000001
2010,1,7,2,30,0,0,-15.700000000000001
2010,1,7,3,30,0,0,-17
2010,1,7,4,30,0,0,-18.2
2010,1,7,5,30,0,0,-19.400000000000002
2010,1,7,6,30,0,0,-20.700000000000003
2010,1,7,7,30,0,0,-22
2010,1,7,8,30,0,0,-23.200000000000003
2010,1,7,9,30,0,0,-23.900000000000002
2010,1,7,10,30,0,0,-24.400000000000002
2010,1,7,11,30,0,0,-24.900000000000002
2010,1,7,12,30,0,0,-25.700000000000003
2010,1,7,13,30,0,0,-26.3
2010,1,7,14,30,0,0,-24.8
2010,1,7,15,30,16,0,-20.700000000000003
2010,1,7,16,30,40,0,-16.8
2010,1,7,17,30,121,1,-14.5
2010,1,7,18,30,53,1066,-13.200000000000001
2010,1,7,19,30,52,1071,-12.600000000000001
2010,1,7,20,30,49,1052,-12.5
2010,1,7,21,30,45,1000,-13.3
2010,1,7,22,30,35,887,-14.9
2010,1,7,23,30,16,570,-17.5
2010,1,8,0,30,0,0,-20.700000000000003
2010,1,8,1,30,0,0,-23.200000000000003
2010,1,8,2,30,0,0,-24.400000000000002
2010,1,8,3,30,0,0,-25.200000000000003
2010,1,8,4,30,0,0,-25.8
2010,1,8,5,30,0,0,-26.200000000000003
2010,1,8,6,30,0,0,-26.400000000000002
2010,1,8,7,30,0,0,-26.400000000000002
2010,1,8,8,30,0,0,-26
2010,1,8,9,30,0,0,-25.200000000000003
2010,1,8,10,30,0,0,-23.6
2010,1,8,11,30,0,0,-22.200000000000003
2010,1,8,12,30,0,0,-21.6
2010,1,8,13,30,0,0,-21.1
2010,1,8,14,30,0,0,-19.8
2010,1,8,15,30,29,805,-17.1
2010,1,8,16,30,41,954,-13.600000000000001
2010,1,8,17,30,48,1017,-10.8
2010,1,8,18,30,51,1045,-9.200000000000001
2010,1,8,19,30,52,1048,-8.5
2010,1,8,20,30,49,1030,-8.3
2010,1,8,21,30,43,981,-8.8
2010,1,8,22,30,34,870,-10.4
2010,1,8,23,30,24,0,-12.4
2010,1,9,0,30,0,0,-13.700000000000001
2010,1,9,1,30,0,0,-14.3
2010,1,9,2,30,0,0,-14.5
2010,1,9,3,30,0,0,-14.700000000000001
2010,1,9,4,30,0,0,-14.700000000000001
2010,1,9,5,30,0,0,-14.600000000000001
2010,1,9,6,30,0,0,-14.3
2010,1,9,7,30,0,0,-14.200000000000001
2010,1,9,8,30,0,0,-14.200000000000001
2010,1,9,9,30,0,0,-14.100000000000001
2010,1,9,10,30,0,0,-14.100000000000001
2010,1,9,11,30,0,0,-14.100000000000001
2010,1,9,12,30,0,0,-14.100000000000001
2010,1,9,13,30,0,0,-14
2010,1,9,14,30,0,0,-13
2010,1,9,15,30,30,812,-10.600000000000001
2010,1,9,16,30,41,959,-7.7
2010,1,9,17,30,48,1022,-5.300000000000001
2010,1,9,18,30,52,1049,-3.8000000000000003
2010,1,9,19,30,52,1052,-3.2
2010,1,9,20,30,49,1034,-3.4000000000000004
2010,1,9,21,30,44,986,-4.6000000000000005
2010,1,9,22,30,34,876,-7.1000000000000005
2010,1,9,23,30,36,8,-9.9
2010,1,10,0,30,0,0,-11.8
2010,1,10,1,30,0,0,-12.600000000000001
2010,1,10,2,30,0,0,-13
